Feature_1,Feature_2,Target
43.808708942247826,40.55643036977453,1
43.73293127331657,60.9671581948804,1
46.893319671316085,45.080772983677726,1
43.24446677575098,24.288533877290185,1
57.074030441855754,31.808641787319132,1
52.869884368086964,48.72451035061179,1
47.0454676369162,47.271358502254245,1
22.59054741012782,37.17771352009459,1
49.40642999444673,38.691094068179105,1
41.09325811309579,11.634163010693602,1
26.44644726656263,30.305604736393843,1
52.29929655840101,30.086468753277217,1
35.60224752517466,45.67954957575404,1
40.99817660983,44.634290309526364,1
36.71854030047998,34.344099507163605,1
24.51007108179534,69.55673783603586,1
58.39799379249437,44.354320821716506,1
36.47064955749799,44.15798277191218,1
40.97105226182609,27.983141607326605,1
35.14286031361539,19.722993594122336,1
38.30661183720292,36.989602049648774,1
28.64913796479031,30.47411833217078,1
31.949593714107,23.90082849829136,1
58.51557107543214,31.360489076927355,1
